episodes,tmax,goalcoords,rsz,rmax,seed,pcinit,bptype,npc,alpha,sigma,plr,clr,llr,alr,slr,gamma,nact,beta,balpha,paramsindex,noise,analysis,datadir,figdir,csvname,var_pv,var_rc,var_gr,var_lat
200000,100,[0.5],0.05,5,1,uni,both,128,0.5,0.05,0.01,0.01,0.0001,0.0001,0.0,0.9,2,1,0.0,"[0, 1]",1e-05,drift,./data/,./fig/,results_noise_all,0.02732227766620261,0.005899676594197402,0.3598394038652806,0.33875120735821185
200000,100,[0.5],0.05,5,1,uni,both,128,0.5,0.05,0.01,0.01,0.0001,0.0001,0.0,0.9,2,1,0.0,"[0, 1]",0.001,drift,./data/,./fig/,results_noise_all,0.16387346428064675,0.11561612315426337,5.484138209117819,0.5825023970815452
200000,100,[0.5],0.05,5,2,uni,both,128,0.5,0.05,0.01,0.01,0.0001,0.0001,0.0,0.9,2,1,0.0,"[0, 1]",0.001,drift,./data/,./fig/,results_noise_all,0.21335318207627735,0.060499333566843505,6.395848339756683,10.76458376327405
200000,100,[0.5],0.05,5,0,uni,both,128,0.5,0.05,0.01,0.01,0.0001,0.0001,0.0,0.9,2,1,0.0,"[1, 2]",5e-07,drift,./data/,./fig/,results_noise_all,0.0019256950497699313,0.0008079049218987214,0.9819783914193607,0.3361159608643501
200000,100,[0.5],0.05,5,1,uni,both,128,0.5,0.05,0.01,0.01,0.0001,0.0001,0.0,0.9,2,1,0.0,"[1, 2]",0.0,drift,./data/,./fig/,results_noise_all,0.0017664759134447452,0.0007376431883531783,0.9901212866901744,0.3807360439592309
200000,100,[0.5],0.05,5,1,uni,both,128,0.5,0.05,0.01,0.01,0.0001,0.0001,0.0,0.9,2,1,0.0,"[1, 2]",1e-06,drift,./data/,./fig/,results_noise_all,0.002312832568311222,0.0008637707428086666,0.9701689430701463,0.3852026602193065
200000,100,[0.5],0.05,5,0,uni,both,128,0.5,0.05,0.01,0.01,0.0001,0.0001,0.0,0.9,2,1,0.0,"[1, 2]",0.0,drift,./data/,./fig/,results_noise_all,0.0019280067252000481,0.000772193695765499,0.9281305887620249,0.36265249870025457
200000,100,[0.5],0.05,5,1,uni,both,128,0.5,0.05,0.01,0.01,0.0001,0.0001,0.0,0.9,2,1,0.0,"[1, 2]",5e-07,drift,./data/,./fig/,results_noise_all,0.002100284696416057,0.0008105450115518409,0.8049825236455592,0.31033094126833355
200000,100,[0.5],0.05,5,2,uni,both,128,0.5,0.05,0.01,0.01,0.0001,0.0001,0.0,0.9,2,1,0.0,"[1, 2]",0.0,drift,./data/,./fig/,results_noise_all,0.0018689303589887233,0.0007506781061457891,0.5671824119290952,0.28821828077946704
200000,100,[0.5],0.05,5,0,uni,both,128,0.5,0.05,0.01,0.01,0.0001,0.0001,0.0,0.9,2,1,0.0,"[1, 2]",1e-06,drift,./data/,./fig/,results_noise_all,0.0020350705316398124,0.000886973765104715,1.0316434803462005,0.3565887851867979
200000,100,[0.5],0.05,5,2,uni,both,128,0.5,0.05,0.01,0.01,0.0001,0.0001,0.0,0.9,2,1,0.0,"[1, 2]",5e-07,drift,./data/,./fig/,results_noise_all,0.0019756081574460165,0.0007799961400394671,0.6125363782559069,0.3209110922946655
200000,100,[0.5],0.05,5,2,uni,both,128,0.5,0.05,0.01,0.01,0.0001,0.0001,0.0,0.9,2,1,0.0,"[1, 2]",1e-06,drift,./data/,./fig/,results_noise_all,0.0021441726496668504,0.0007425343969231944,0.697357994958986,0.28149855751459285
200000,100,[0.5],0.05,5,2,uni,both,128,0.5,0.05,0.01,0.01,0.0001,0.0001,0.0,0.9,2,1,0.0,"[1, 2]",5e-06,drift,./data/,./fig/,results_noise_all,0.008362621836303367,0.0025728865680364563,0.7988864471545201,0.2978330107474923
200000,100,[0.5],0.05,5,0,uni,both,128,0.5,0.05,0.01,0.01,0.0001,0.0001,0.0,0.9,2,1,0.0,"[1, 2]",5e-06,drift,./data/,./fig/,results_noise_all,0.007844782744543847,0.0019185913358487363,0.5037927891973941,0.3795862017318661
200000,100,[0.5],0.05,5,1,uni,both,128,0.5,0.05,0.01,0.01,0.0001,0.0001,0.0,0.9,2,1,0.0,"[1, 2]",5e-06,drift,./data/,./fig/,results_noise_all,0.007258042648812071,0.0016688109238156559,0.5539946152377292,0.3921152095628546
200000,100,[0.5],0.05,5,0,uni,both,128,0.5,0.05,0.01,0.01,0.0001,0.0001,0.0,0.9,2,1,0.0,"[1, 2]",1e-05,drift,./data/,./fig/,results_noise_all,0.024764761290079366,0.011228651645054074,0.5106503184563064,0.33446398284748063
200000,100,[0.5],0.05,5,2,uni,both,128,0.5,0.05,0.01,0.01,0.0001,0.0001,0.0,0.9,2,1,0.0,"[1, 2]",1e-05,drift,./data/,./fig/,results_noise_all,0.017023505100787217,0.006035713179237383,0.4500836686856994,0.3026659792631118
200000,100,[0.5],0.05,5,1,uni,both,128,0.5,0.05,0.01,0.01,0.0001,0.0001,0.0,0.9,2,1,0.0,"[1, 2]",1e-05,drift,./data/,./fig/,results_noise_all,0.01963252271062391,0.006300746211925582,0.6192315091038492,0.29535308678733074
200000,100,[0.5],0.05,5,2,uni,both,128,0.5,0.05,0.01,0.01,0.0001,0.0001,0.0,0.9,2,1,0.0,"[1, 2]",0.0001,drift,./data/,./fig/,results_noise_all,0.0963574109326185,0.08326848152868715,0.7754589724698427,0.06318237083253507
200000,100,[0.5],0.05,5,0,uni,both,128,0.5,0.05,0.01,0.01,0.0001,0.0001,0.0,0.9,2,1,0.0,"[1, 2]",5e-05,drift,./data/,./fig/,results_noise_all,0.0766138926892894,0.02461028861128155,0.7560364444683038,0.1575003570430878
200000,100,[0.5],0.05,5,1,uni,both,128,0.5,0.05,0.01,0.01,0.0001,0.0001,0.0,0.9,2,1,0.0,"[1, 2]",0.0001,drift,./data/,./fig/,results_noise_all,0.10908080079010123,0.043012864282828245,0.6372662896412327,0.18878740157470875
200000,100,[0.5],0.05,5,0,uni,both,128,0.5,0.05,0.01,0.01,0.0001,0.0001,0.0,0.9,2,1,0.0,"[1, 2]",0.001,drift,./data/,./fig/,results_noise_all,0.2681378807382735,0.17699060558043897,3.2125145903496173,0.19213051505742834
200000,100,[0.5],0.05,5,1,uni,both,128,0.5,0.05,0.01,0.01,0.0001,0.0001,0.0,0.9,2,1,0.0,"[1, 2]",0.001,drift,./data/,./fig/,results_noise_all,0.21807325160355087,0.08136014252783498,3.8112757465194345,0.5009011331666554
200000,100,[0.5],0.05,5,2,uni,both,128,0.5,0.05,0.01,0.01,0.0001,0.0001,0.0,0.9,2,1,0.0,"[1, 2]",5e-05,drift,./data/,./fig/,results_noise_all,0.08489538921879847,0.04015215683363588,0.7539442485121847,0.2765519148294705
200000,100,[0.5],0.05,5,1,uni,both,128,0.5,0.05,0.01,0.01,0.0001,0.0001,0.0,0.9,2,1,0.0,"[1, 2]",0.0005,drift,./data/,./fig/,results_noise_all,0.12503168467409048,0.13671556579363633,0.7668924298601414,0.0
200000,100,[0.5],0.05,5,0,uni,both,128,0.5,0.05,0.01,0.01,0.0001,0.0001,0.0,0.9,2,1,0.0,"[1, 2]",0.0001,drift,./data/,./fig/,results_noise_all,0.09815438512673165,0.02063827014674345,0.8970661380973167,0.08930867787663138
200000,100,[0.5],0.05,5,2,uni,both,128,0.5,0.05,0.01,0.01,0.0001,0.0001,0.0,0.9,2,1,0.0,"[1, 2]",0.0005,drift,./data/,./fig/,results_noise_all,0.1813819998041465,0.08351832056927068,0.9468458427337347,0.0
200000,100,[0.5],0.05,5,2,uni,both,128,0.5,0.05,0.01,0.01,0.0001,0.0001,0.0,0.9,2,1,0.0,"[1, 2]",0.001,drift,./data/,./fig/,results_noise_all,0.21248356330813087,0.09509093716702248,4.138560440923683,6.276688852991082
200000,100,[0.5],0.05,5,0,uni,both,128,0.5,0.05,0.01,0.01,0.0001,0.0001,0.0,0.9,2,1,0.0,"[1, 2]",0.0005,drift,./data/,./fig/,results_noise_all,0.18162721757088718,0.05000620549136846,1.036740394682033,0.0
200000,100,[0.5],0.05,5,1,uni,both,128,0.5,0.05,0.01,0.01,0.0001,0.0001,0.0,0.9,2,1,0.0,"[1, 2]",5e-05,drift,./data/,./fig/,results_noise_all,0.09054511776580677,0.04408178730009087,0.7275675217947827,0.24490810533728802
200000,100,[0.5],0.05,5,0,uni,both,128,0.5,0.05,0.01,0.01,0.0001,0.0001,0.0,0.9,2,1,0.0,"[0, 2]",0.0,drift,./data/,./fig/,results_noise_all,0.0018912914190684538,0.0007840706935416975,0.845457100219744,0.3799803750774855
200000,100,[0.5],0.05,5,1,uni,both,128,0.5,0.05,0.01,0.01,0.0001,0.0001,0.0,0.9,2,1,0.0,"[0, 2]",0.0,drift,./data/,./fig/,results_noise_all,0.001845431743373863,0.0007564999999492528,0.5771902712847446,0.3367626292420575
200000,100,[0.5],0.05,5,0,uni,both,128,0.5,0.05,0.01,0.01,0.0001,0.0001,0.0,0.9,2,1,0.0,"[0, 1]",1e-05,drift,./data/,./fig/,results_noise_all,0.030146174582031907,0.005202244271089477,0.9298829992813381,0.42029101142766767
200000,100,[0.5],0.05,5,0,uni,both,128,0.5,0.05,0.01,0.01,0.0001,0.0001,0.0,0.9,2,1,0.0,"[0, 2]",5e-07,drift,./data/,./fig/,results_noise_all,0.0018568285890618909,0.0007618196587165244,0.9490787872519756,0.34229453944079546
200000,100,[0.5],0.05,5,0,uni,both,128,0.5,0.05,0.01,0.01,0.0001,0.0001,0.0,0.9,2,1,0.0,"[0, 2]",5e-06,drift,./data/,./fig/,results_noise_all,0.0030495960430544774,0.0008587303619732635,1.1556430536082225,0.34135441670140887
200000,100,[0.5],0.05,5,2,uni,both,128,0.5,0.05,0.01,0.01,0.0001,0.0001,0.0,0.9,2,1,0.0,"[0, 2]",0.0,drift,./data/,./fig/,results_noise_all,0.0019647200322584703,0.0008107355058532445,0.8276143120996845,0.41404704883351817
200000,100,[0.5],0.05,5,2,uni,both,128,0.5,0.05,0.01,0.01,0.0001,0.0001,0.0,0.9,2,1,0.0,"[0, 2]",5e-07,drift,./data/,./fig/,results_noise_all,0.0018545355189821696,0.0007672692941804827,0.5045502418313799,0.4008247975149191
200000,100,[0.5],0.05,5,1,uni,both,128,0.5,0.05,0.01,0.01,0.0001,0.0001,0.0,0.9,2,1,0.0,"[0, 2]",1e-06,drift,./data/,./fig/,results_noise_all,0.0019736417651668482,0.0007543211683990679,0.7374465319115903,0.3088803820447091
200000,100,[0.5],0.05,5,2,uni,both,128,0.5,0.05,0.01,0.01,0.0001,0.0001,0.0,0.9,2,1,0.0,"[0, 2]",1e-06,drift,./data/,./fig/,results_noise_all,0.0017637032597053897,0.0007115760144849953,0.685770775286535,0.33446398284748063
200000,100,[0.5],0.05,5,0,uni,both,128,0.5,0.05,0.01,0.01,0.0001,0.0001,0.0,0.9,2,1,0.0,"[0, 2]",1e-06,drift,./data/,./fig/,results_noise_all,0.0019767625362176154,0.0007306541238186474,0.791630842990993,0.3250363012912383
200000,100,[0.5],0.05,5,1,uni,both,128,0.5,0.05,0.01,0.01,0.0001,0.0001,0.0,0.9,2,1,0.0,"[0, 2]",5e-07,drift,./data/,./fig/,results_noise_all,0.0018999053690411216,0.0008067381252793136,0.8099487386663,0.3260296046350698
200000,100,[0.5],0.05,5,2,uni,both,128,0.5,0.05,0.01,0.01,0.0001,0.0001,0.0,0.9,2,1,0.0,"[0, 2]",5e-06,drift,./data/,./fig/,results_noise_all,0.003140488302549155,0.0008890956073833286,0.6971565579877869,0.38705842161396475
200000,100,[0.5],0.05,5,1,uni,both,128,0.5,0.05,0.01,0.01,0.0001,0.0001,0.0,0.9,2,1,0.0,"[0, 2]",5e-06,drift,./data/,./fig/,results_noise_all,0.004049920701097978,0.0008259625838824952,0.7123367355482003,0.3229509267682908
200000,100,[0.5],0.05,5,2,uni,both,128,0.5,0.05,0.01,0.01,0.0001,0.0001,0.0,0.9,2,1,0.0,"[0, 1]",0.0001,drift,./data/,./fig/,results_noise_all,0.11539169063669866,0.03048733613505677,1.4418051477624918,0.17808015948177575
200000,100,[0.5],0.05,5,0,uni,both,128,0.5,0.05,0.01,0.01,0.0001,0.0001,0.0,0.9,2,1,0.0,"[0, 2]",0.0001,drift,./data/,./fig/,results_noise_all,0.1522721761853144,0.014613848923109981,1.0491380133839077,0.34298193705368896
200000,100,[0.5],0.05,5,2,uni,both,128,0.5,0.05,0.01,0.01,0.0001,0.0001,0.0,0.9,2,1,0.0,"[0, 2]",0.0001,drift,./data/,./fig/,results_noise_all,0.1633430840825727,0.022641780056867643,1.0288639201873402,0.29814113242251694
200000,100,[0.5],0.05,5,1,uni,both,128,0.5,0.05,0.01,0.01,0.0001,0.0001,0.0,0.9,2,1,0.0,"[0, 2]",1e-05,drift,./data/,./fig/,results_noise_all,0.009146720742322374,0.001156289931517858,0.9344326655252203,0.3496874534330734
200000,100,[0.5],0.05,5,0,uni,both,128,0.5,0.05,0.01,0.01,0.0001,0.0001,0.0,0.9,2,1,0.0,"[0, 2]",5e-05,drift,./data/,./fig/,results_noise_all,0.08369033883959692,0.00631026821904408,0.7333827215664891,0.32155730189826726
200000,100,[0.5],0.05,5,1,uni,both,128,0.5,0.05,0.01,0.01,0.0001,0.0001,0.0,0.9,2,1,0.0,"[0, 2]",5e-05,drift,./data/,./fig/,results_noise_all,0.10399903943188436,0.004831736685444836,0.6790886651656046,0.4081649619076895
200000,100,[0.5],0.05,5,1,uni,both,128,0.5,0.05,0.01,0.01,0.0001,0.0001,0.0,0.9,2,1,0.0,"[0, 2]",0.0001,drift,./data/,./fig/,results_noise_all,0.1461411237145313,0.021577152937345474,0.8023738377858333,0.38852791555270694
200000,100,[0.5],0.05,5,2,uni,both,128,0.5,0.05,0.01,0.01,0.0001,0.0001,0.0,0.9,2,1,0.0,"[0, 2]",1e-05,drift,./data/,./fig/,results_noise_all,0.00779873670727526,0.001109032321147268,0.7361859630015514,0.369708661417138
200000,100,[0.5],0.05,5,2,uni,both,128,0.5,0.05,0.01,0.01,0.0001,0.0001,0.0,0.9,2,1,0.0,"[0, 2]",5e-05,drift,./data/,./fig/,results_noise_all,0.0843713421333778,0.00790278207683375,0.7959093912346302,0.3354501957154819
200000,100,[0.5],0.05,5,0,uni,both,128,0.5,0.05,0.01,0.01,0.0001,0.0001,0.0,0.9,2,1,0.0,"[0, 2]",0.0005,drift,./data/,./fig/,results_noise_all,0.14732853089444442,0.12113938557324924,3.3433627282076874,5.696674936945255
200000,100,[0.5],0.05,5,2,uni,both,128,0.5,0.05,0.01,0.01,0.0001,0.0001,0.0,0.9,2,1,0.0,"[0, 2]",0.0005,drift,./data/,./fig/,results_noise_all,0.11611609591588294,0.10418722071626361,3.3531526783364067,3.0031814436251674
200000,100,[0.5],0.05,5,1,uni,both,128,0.5,0.05,0.01,0.01,0.0001,0.0001,0.0,0.9,2,1,0.0,"[0, 2]",0.0005,drift,./data/,./fig/,results_noise_all,0.13626109268470873,0.14981597531617216,3.1542841703770375,2.4554274013762694
200000,100,[0.5],0.05,5,1,uni,both,32,0.5,0.05,0.01,0.01,0.0001,0.0001,0.0001,0.9,2,1,0.0,[3],0.1,drift,./data/,./fig/,results_noise_all,0.1522177963456321,0.21657343236517734,5.02781182911217,25.400077499136472
200000,100,[0.5],0.05,5,2,uni,both,32,0.5,0.05,0.01,0.01,0.0001,0.0001,0.0001,0.9,2,1,0.0,"[0, 1, 2]",0.005,drift,./data/,./fig/,results_noise_all,0.16571129634571172,0.45638004023089707,0.3299768178176462,0.0
200000,100,[0.5],0.05,5,0,uni,both,128,0.5,0.05,0.01,0.01,0.0001,0.0001,0.0,0.9,2,1,0.0,"[0, 1, 2]",1e-06,drift,./data/,./fig/,results_noise_all,0.002213179899934726,0.0006360352707978946,0.669410337362706,0.41683129632080823
200000,100,[0.5],0.05,5,2,uni,both,128,0.5,0.05,0.01,0.01,0.0001,0.0001,0.0,0.9,2,1,0.0,"[0, 1, 2]",5e-07,drift,./data/,./fig/,results_noise_all,0.0017971186957516738,0.0006585173132242832,0.5683145570840837,0.3863047863962169
200000,100,[0.5],0.05,5,2,uni,both,128,0.5,0.05,0.01,0.01,0.0001,0.0001,0.0,0.9,2,1,0.0,"[0, 1, 2]",0.0,drift,./data/,./fig/,results_noise_all,0.0019420158795003786,0.0007267571642820665,0.478655458201635,0.37732361628193967
200000,100,[0.5],0.05,5,0,uni,both,32,0.5,0.05,0.01,0.01,0.0001,0.0001,0.0001,0.9,2,1,0.0,[3],0.005,drift,./data/,./fig/,results_noise_all,4.895435376642939e-12,6.10419913116759e-12,1.1434140833198736e-111,0.0
200000,100,[0.5],0.05,5,1,uni,both,128,0.5,0.05,0.01,0.01,0.0001,0.0001,0.0,0.9,2,1,0.0,"[0, 1, 2]",1e-06,drift,./data/,./fig/,results_noise_all,0.002309269347209599,0.0007888828823348873,0.7059434811461044,0.3277119198321864
200000,100,[0.5],0.05,5,1,uni,both,128,0.5,0.05,0.01,0.01,0.0001,0.0001,0.0,0.9,2,1,0.0,"[0, 1, 2]",5e-07,drift,./data/,./fig/,results_noise_all,0.0018655431323792097,0.0007338923368993155,0.6332109443300225,0.3331305106857721
200000,100,[0.5],0.05,5,2,uni,both,32,0.5,0.05,0.01,0.01,0.0001,0.0001,0.0001,0.9,2,1,0.0,[3],0.01,drift,./data/,./fig/,results_noise_all,2.511092453541382e-10,2.7120973892828646e-10,4.305671035668169e-68,0.0
200000,100,[0.5],0.05,5,0,uni,both,128,0.5,0.05,0.01,0.01,0.0001,0.0001,0.0,0.9,2,1,0.0,"[0, 1, 2]",5e-07,drift,./data/,./fig/,results_noise_all,0.002135168097077349,0.0007969026448027456,0.6763524036564251,0.3870042707987361
200000,100,[0.5],0.05,5,2,uni,both,128,0.5,0.05,0.01,0.01,0.0001,0.0001,0.0,0.9,2,1,0.0,"[0, 1, 2]",1e-06,drift,./data/,./fig/,results_noise_all,0.0021052098257631157,0.0007899391625463473,0.9406811889333567,0.3525327177532745
200000,100,[0.5],0.05,5,0,uni,both,128,0.5,0.05,0.01,0.01,0.0001,0.0001,0.0,0.9,2,1,0.0,"[0, 1, 2]",5e-06,drift,./data/,./fig/,results_noise_all,0.01033653333876558,0.0022808038452589484,0.5748344935159145,0.36489665347191425
200000,100,[0.5],0.05,5,0,uni,both,32,0.5,0.05,0.01,0.01,0.0001,0.0001,0.0001,0.9,2,1,0.0,[3],0.1,drift,./data/,./fig/,results_noise_all,4.3439078728502076e-08,1.171476781544191e-07,1.7812285669141743e-17,0.0
200000,100,[0.5],0.05,5,2,uni,both,32,0.5,0.05,0.01,0.01,0.0001,0.0001,0.0001,0.9,2,1,0.0,[3],0.1,drift,./data/,./fig/,results_noise_all,1.4663614974948391e-08,1.6774132738737552e-08,2.806316024209817e-67,0.0
200000,100,[0.5],0.05,5,1,uni,both,128,0.5,0.05,0.01,0.01,0.0001,0.0001,0.0,0.9,2,1,0.0,"[0, 2]",0.001,drift,./data/,./fig/,results_noise_all,0.10447189053566987,0.17481918455451073,6.763920815725891,19.283534187585573
200000,100,[0.5],0.05,5,1,uni,both,128,0.5,0.05,0.01,0.01,0.0001,0.0001,0.0,0.9,2,1,0.0,"[0, 1, 2]",5e-06,drift,./data/,./fig/,results_noise_all,0.006988618513090018,0.0027704553639619402,0.8046008990330603,0.3480826851869973
200000,100,[0.5],0.05,5,2,uni,both,128,0.5,0.05,0.01,0.01,0.0001,0.0001,0.0,0.9,2,1,0.0,"[0, 1, 2]",5e-06,drift,./data/,./fig/,results_noise_all,0.009602752761373701,0.0024743393450147085,0.8607379007909477,0.3829810756641403
200000,100,[0.5],0.05,5,2,uni,both,128,0.5,0.05,0.01,0.01,0.0001,0.0001,0.0,0.9,2,1,0.0,"[0, 2]",0.001,drift,./data/,./fig/,results_noise_all,0.09359457752037281,0.14338183303016241,6.780215598976586,19.716637989954894
200000,100,[0.5],0.05,5,0,uni,both,128,0.5,0.05,0.01,0.01,0.0001,0.0001,0.0,0.9,2,1,0.0,"[0, 2]",0.001,drift,./data/,./fig/,results_noise_all,0.06287943874966886,0.16747839762147665,6.1796471436731055,20.881123039241462
200000,100,[0.5],0.05,5,2,uni,both,32,0.5,0.05,0.01,0.01,0.0001,0.0001,0.0001,0.9,2,1,0.0,[3],0.005,drift,./data/,./fig/,results_noise_all,2.7952529712262315e-12,5.354601827046566e-12,7.08722757049261e-80,0.0
200000,100,[0.5],0.05,5,0,uni,both,128,0.5,0.05,0.01,0.01,0.0001,0.0001,0.0,0.9,2,1,0.0,"[0, 1, 2]",1e-05,drift,./data/,./fig/,results_noise_all,0.029175624351547653,0.004972593258846205,0.5625638780265354,0.2996603369959818
200000,100,[0.5],0.05,5,1,uni,both,128,0.5,0.05,0.01,0.01,0.0001,0.0001,0.0,0.9,2,1,0.0,"[0, 1, 2]",1e-05,drift,./data/,./fig/,results_noise_all,0.028157274645102266,0.010040736043617923,0.40847080225421994,0.3442134740037247
200000,100,[0.5],0.05,5,2,uni,both,128,0.5,0.05,0.01,0.01,0.0001,0.0001,0.0,0.9,2,1,0.0,"[0, 1, 2]",1e-05,drift,./data/,./fig/,results_noise_all,0.03291995196279249,0.004701126976039593,0.5173268539386029,0.38594810423906656
200000,100,[0.5],0.05,5,1,uni,both,128,0.5,0.05,0.01,0.01,0.0001,0.0001,0.0,0.9,2,1,0.0,"[0, 1, 2]",0.001,drift,./data/,./fig/,results_noise_all,0.18808581474748348,0.334941022457683,3.538793596365946,0.46611506757912824
200000,100,[0.5],0.05,5,1,uni,both,128,0.5,0.05,0.01,0.01,0.0001,0.0001,0.0,0.9,2,1,0.0,"[0, 1, 2]",0.0005,drift,./data/,./fig/,results_noise_all,0.18891876390368992,0.07588190735921958,2.5019351933764282,0.0446543389383157
200000,100,[0.5],0.05,5,2,uni,both,128,0.5,0.05,0.01,0.01,0.0001,0.0001,0.0,0.9,2,1,0.0,"[0, 1, 2]",5e-05,drift,./data/,./fig/,results_noise_all,0.11802574561796496,0.021047655083036076,0.9147143401709431,0.2130239334637005
200000,100,[0.5],0.05,5,0,uni,both,128,0.5,0.05,0.01,0.01,0.0001,0.0001,0.0,0.9,2,1,0.0,"[0, 1, 2]",0.0005,drift,./data/,./fig/,results_noise_all,0.2099759235290442,0.15548320482806627,2.0917161906059265,0.0446543389383157
200000,100,[0.5],0.05,5,0,uni,both,128,0.5,0.05,0.01,0.01,0.0001,0.0001,0.0,0.9,2,1,0.0,"[0, 1, 2]",5e-05,drift,./data/,./fig/,results_noise_all,0.1064444818367291,0.03244355924627327,0.765349184725244,0.18077226031996035
200000,100,[0.5],0.05,5,2,uni,both,128,0.5,0.05,0.01,0.01,0.0001,0.0001,0.0,0.9,2,1,0.0,"[0, 1, 2]",0.0005,drift,./data/,./fig/,results_noise_all,0.2159101449343233,0.11154586554494114,2.099764833564445,0.03159118541626753
200000,100,[0.5],0.05,5,1,uni,both,128,0.5,0.05,0.01,0.01,0.0001,0.0001,0.0,0.9,2,1,0.0,"[0, 1, 2]",5e-05,drift,./data/,./fig/,results_noise_all,0.10844820468412628,0.02805712778712641,0.8388866483754804,0.3120978891471191
200000,100,[0.5],0.05,5,2,uni,both,32,0.5,0.05,0.01,0.01,0.0001,0.0001,0.0001,0.9,2,1,0.0,[3],0.05,drift,./data/,./fig/,results_noise_all,9.805410686620858e-06,8.994019590681635e-06,1.0214688762785566e-10,0.0
200000,100,[0.5],0.05,5,0,uni,both,128,0.5,0.05,0.01,0.01,0.0001,0.0001,0.0,0.9,2,1,0.0,"[0, 2]",1e-05,drift,./data/,./fig/,results_noise_all,0.007366252838914587,0.0013193347959846139,0.6686032071586601,0.3222951253590284
200000,100,[0.5],0.05,5,0,uni,both,128,0.5,0.05,0.01,0.01,0.0001,0.0001,0.0,0.9,2,1,0.0,"[0, 1, 2]",0.0001,drift,./data/,./fig/,results_noise_all,0.1278198801255449,0.04151940835664223,0.9035852836725489,0.1477643717091412
200000,100,[0.5],0.05,5,2,uni,both,128,0.5,0.05,0.01,0.01,0.0001,0.0001,0.0,0.9,2,1,0.0,"[0, 1, 2]",0.0001,drift,./data/,./fig/,results_noise_all,0.1431287435494764,0.03561690226937672,1.122203434266462,0.14442389904896066
200000,100,[0.5],0.05,5,1,uni,both,128,0.5,0.05,0.01,0.01,0.0001,0.0001,0.0,0.9,2,1,0.0,"[0, 1, 2]",0.0001,drift,./data/,./fig/,results_noise_all,0.15394256694030506,0.02527640662701561,1.1183399091771873,0.17808015948177572
200000,100,[0.5],0.05,5,2,uni,both,128,0.5,0.05,0.01,0.01,0.0001,0.0001,0.0,0.9,2,1,0.0,"[0, 1, 2]",0.001,drift,./data/,./fig/,results_noise_all,0.18085242230376314,0.20865494742307947,4.4958408897018325,11.053084387643333
200000,100,[0.5],0.05,5,0,uni,both,128,0.5,0.05,0.01,0.01,0.0001,0.0001,0.0,0.9,2,1,0.0,[3],5e-07,drift,./data/,./fig/,results_noise_all,0.0017998137775710188,0.0007533649443370115,0.7384245884785761,0.3420086886963098
200000,100,[0.5],0.05,5,1,uni,both,128,0.5,0.05,0.01,0.01,0.0001,0.0001,0.0,0.9,2,1,0.0,[3],0.0,drift,./data/,./fig/,results_noise_all,0.001974847723223419,0.000777571628913619,0.6868129945287985,0.3056290045366824
200000,100,[0.5],0.05,5,2,uni,both,128,0.5,0.05,0.01,0.01,0.0001,0.0001,0.0,0.9,2,1,0.0,[3],0.0,drift,./data/,./fig/,results_noise_all,0.0017856195238894737,0.0006935098453548917,0.943234836615093,0.3653968210200249
200000,100,[0.5],0.05,5,0,uni,both,128,0.5,0.05,0.01,0.01,0.0001,0.0001,0.0,0.9,2,1,0.0,[3],0.0,drift,./data/,./fig/,results_noise_all,0.0018473508471376942,0.0007569014947549104,0.6245319393249348,0.3422945394407954
200000,100,[0.5],0.05,5,1,uni,both,128,0.5,0.05,0.01,0.01,0.0001,0.0001,0.0,0.9,2,1,0.0,[3],5e-07,drift,./data/,./fig/,results_noise_all,0.0017119205023340637,0.00069886655471443,0.5660529849006235,0.34897894721958433
200000,100,[0.5],0.05,5,0,uni,both,128,0.5,0.05,0.01,0.01,0.0001,0.0001,0.0,0.9,2,1,0.0,[3],1e-06,drift,./data/,./fig/,results_noise_all,0.0017627426743341917,0.0007258853045006401,0.345372461183863,0.35501240309809834
200000,100,[0.5],0.05,5,2,uni,both,128,0.5,0.05,0.01,0.01,0.0001,0.0001,0.0,0.9,2,1,0.0,[3],5e-07,drift,./data/,./fig/,results_noise_all,0.0018669933495735667,0.0007963699269585855,0.8463285156389078,0.40472241811926807
200000,100,[0.5],0.05,5,1,uni,both,128,0.5,0.05,0.01,0.01,0.0001,0.0001,0.0,0.9,2,1,0.0,[3],1e-06,drift,./data/,./fig/,results_noise_all,0.0018501355338886548,0.0007555705849262445,0.690161868807797,0.32155730189826726
200000,100,[0.5],0.05,5,0,uni,both,128,0.5,0.05,0.01,0.01,0.0001,0.0001,0.0,0.9,2,1,0.0,"[0, 1, 2]",0.001,drift,./data/,./fig/,results_noise_all,0.16442913797782094,0.1637151608013808,6.315578047472466,17.01541295178822
200000,100,[0.5],0.05,5,2,uni,both,128,0.5,0.05,0.01,0.01,0.0001,0.0001,0.0,0.9,2,1,0.0,[3],5e-05,drift,./data/,./fig/,results_noise_all,0.002147463280100812,0.0008395417362475782,0.8449382319730278,0.3646531546301408
200000,100,[0.5],0.05,5,1,uni,both,128,0.5,0.05,0.01,0.01,0.0001,0.0001,0.0,0.9,2,1,0.0,[3],5e-05,drift,./data/,./fig/,results_noise_all,0.0017976761500227655,0.0007327151665229949,0.8065900529295127,0.3598872501430638
