episodes,tmax,goalcoords,rsz,rmax,seed,pcinit,bptype,npc,alpha,sigma,plr,clr,llr,alr,slr,gamma,nact,beta,balpha,paramsindex,noise,analysis,datadir,figdir,csvname,latencys,cumr,dx,delta_dxr
50000,100,[0.5],0.025,5,2,uni,both,4,0.5,0.025,0.01,0.01,0.0001,0.0,0.0,0.9,2,1,0.0,[0],0.0,dx,./data/,./fig/,all,71,5.737110069236163,"[[0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ], [0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ], [0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ]]","[-0.00640844,-0.00640594,-0.00635552]"
50000,100,[0.5],0.025,6,1,uni,both,4,0.5,0.025,0.01,0.01,0.0001,0.0,0.0,0.9,2,1,0.0,[0],0.0,dx,./data/,./fig/,all,99,4.329804192455343e-282,"[[0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ], [0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ], [0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ]]","[-0.00640844,-0.00640627,-0.00637935]"
50000,100,[0.5],0.025,6,0,uni,both,4,0.5,0.025,0.01,0.01,0.0001,0.0,0.0,0.9,2,1,0.0,[0],0.0,dx,./data/,./fig/,all,99,0.00013201595165443703,"[[0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ], [0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ], [0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ]]","[-0.00640844,-0.00640605,-0.00636553]"
50000,100,[0.5],0.025,5,1,uni,both,4,0.5,0.025,0.01,0.01,0.0001,0.0,0.0,0.9,2,1,0.0,[0],0.0,dx,./data/,./fig/,all,99,2.206668908472572e-190,"[[0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ], [0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ], [0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ]]","[-0.00640844,-0.00640613,-0.00635652]"
50000,100,[0.5],0.025,5,0,uni,both,4,0.5,0.025,0.01,0.01,0.0001,0.0,0.0,0.9,2,1,0.0,[0],0.0,dx,./data/,./fig/,all,99,0.0,"[[0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ], [0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ], [0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ]]","[-0.00640844,-0.00640605,-0.00636277]"
50000,100,[0.5],0.025,6,2,uni,both,4,0.5,0.025,0.01,0.01,0.0001,0.0,0.0,0.9,2,1,0.0,[0],0.0,dx,./data/,./fig/,all,99,15.273139300007195,"[[0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ], [0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ], [0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ]]","[-0.00640844,-0.00640603,-0.00634581]"
50000,100,[0.5],0.025,7,1,uni,both,4,0.5,0.025,0.01,0.01,0.0001,0.0,0.0,0.9,2,1,0.0,[0],0.0,dx,./data/,./fig/,all,99,7.381649515125037,"[[0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ], [0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ], [0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ]]","[-0.00640844,-0.00640602,-0.00634401]"
50000,100,[0.5],0.025,7,0,uni,both,4,0.5,0.025,0.01,0.01,0.0001,0.0,0.0,0.9,2,1,0.0,[0],0.0,dx,./data/,./fig/,all,99,1.5992054375735182e-98,"[[0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ], [0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ], [0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ]]","[-0.00640844,-0.00640616,-0.00635161]"
50000,100,[0.5],0.075,1,1,uni,both,4,0.5,0.025,0.01,0.01,0.0001,0.0,0.0,0.9,2,1,0.0,[0],0.0,dx,./data/,./fig/,all,99,1.061303536313821e-31,"[[0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ], [0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ], [0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ]]","[0.0033979 ,0.00339752,0.00339631]"
50000,100,[0.5],0.075,1,2,uni,both,4,0.5,0.025,0.01,0.01,0.0001,0.0,0.0,0.9,2,1,0.0,[0],0.0,dx,./data/,./fig/,all,57,0.4032017163821675,"[[0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ], [0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ], [0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ]]","[0.0033979 ,0.00339749,0.00339625]"
50000,100,[0.5],0.075,1,0,uni,both,4,0.5,0.025,0.01,0.01,0.0001,0.0,0.0,0.9,2,1,0.0,[0],0.0,dx,./data/,./fig/,all,99,1.7031336526844358e-25,"[[0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ], [0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ], [0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ]]","[0.0033979 ,0.0033975 ,0.00339625]"
50000,100,[0.5],0.075,2,0,uni,both,4,0.5,0.025,0.01,0.01,0.0001,0.0,0.0,0.9,2,1,0.0,[0],0.0,dx,./data/,./fig/,all,99,2.8989536181179787e-31,"[[0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ], [0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ], [0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ]]","[ 0.0033979 ,-0.00295503,-0.00422287]"
50000,100,[0.5],0.075,3,0,uni,both,4,0.5,0.025,0.01,0.01,0.0001,0.0,0.0,0.9,2,1,0.0,[0],0.0,dx,./data/,./fig/,all,61,1.6375768394110521,"[[0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ], [0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ], [0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ]]","[ 0.0033979 ,-0.00767105,-0.00767107]"
50000,100,[0.5],0.075,2,1,uni,both,4,0.5,0.025,0.01,0.01,0.0001,0.0,0.0,0.9,2,1,0.0,[0],0.0,dx,./data/,./fig/,all,99,7.317955822208348e-24,"[[0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ], [0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ], [0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ]]","[ 0.0033979 ,-0.00345924,-0.00417952]"
50000,100,[0.5],0.075,2,2,uni,both,4,0.5,0.025,0.01,0.01,0.0001,0.0,0.0,0.9,2,1,0.0,[0],0.0,dx,./data/,./fig/,all,99,6.119722799177016e-12,"[[0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ], [0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ], [0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ]]","[ 0.0033979 ,-0.0032711 ,-0.00444638]"
50000,100,[0.5],0.075,5,0,uni,both,4,0.5,0.025,0.01,0.01,0.0001,0.0,0.0,0.9,2,1,0.0,[0],0.0,dx,./data/,./fig/,all,99,2.1496288896013615e-50,"[[0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ], [0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ], [0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ]]","[ 0.0033979 ,-0.00767107,-0.00767107]"
50000,100,[0.5],0.075,5,2,uni,both,4,0.5,0.025,0.01,0.01,0.0001,0.0,0.0,0.9,2,1,0.0,[0],0.0,dx,./data/,./fig/,all,99,3.850596591370745e-31,"[[0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ], [0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ], [0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ]]","[ 0.0033979 ,-0.00767107,-0.00767107]"
50000,100,[0.5],0.075,5,1,uni,both,4,0.5,0.025,0.01,0.01,0.0001,0.0,0.0,0.9,2,1,0.0,[0],0.0,dx,./data/,./fig/,all,99,0.02320432248900163,"[[0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ], [0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ], [0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ]]","[ 0.0033979 ,-0.00767107,-0.00767107]"
50000,100,[0.5],0.075,4,1,uni,both,4,0.5,0.025,0.01,0.01,0.0001,0.0,0.0,0.9,2,1,0.0,[0],0.0,dx,./data/,./fig/,all,99,4.885950986967528e-16,"[[0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ], [0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ], [0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ]]","[ 0.0033979 ,-0.00767107,-0.00767107]"
50000,100,[0.5],0.075,4,0,uni,both,4,0.5,0.025,0.01,0.01,0.0001,0.0,0.0,0.9,2,1,0.0,[0],0.0,dx,./data/,./fig/,all,93,4.794176537108138,"[[0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ], [0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ], [0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ]]","[ 0.0033979 ,-0.00767107,-0.00767107]"
50000,100,[0.5],0.075,3,1,uni,both,4,0.5,0.025,0.01,0.01,0.0001,0.0,0.0,0.9,2,1,0.0,[0],0.0,dx,./data/,./fig/,all,99,8.85288172561545e-48,"[[0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ], [0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ], [0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ]]","[ 0.0033979 ,-0.00767102,-0.00767107]"
50000,100,[0.5],0.075,4,2,uni,both,4,0.5,0.025,0.01,0.01,0.0001,0.0,0.0,0.9,2,1,0.0,[0],0.0,dx,./data/,./fig/,all,99,1.398493480638138e-39,"[[0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ], [0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ], [0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ]]","[ 0.0033979 ,-0.00767107,-0.00767107]"
50000,100,[0.5],0.075,6,0,uni,both,4,0.5,0.025,0.01,0.01,0.0001,0.0,0.0,0.9,2,1,0.0,[0],0.0,dx,./data/,./fig/,all,99,1.7244781622077519,"[[0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ], [0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ], [0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ]]","[ 0.0033979 ,-0.00767107,-0.00767107]"
50000,100,[0.5],0.075,6,1,uni,both,4,0.5,0.025,0.01,0.01,0.0001,0.0,0.0,0.9,2,1,0.0,[0],0.0,dx,./data/,./fig/,all,99,1.0054534754834341,"[[0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ], [0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ], [0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ]]","[ 0.0033979 ,-0.00767107,-0.00767107]"
50000,100,[0.5],0.075,3,2,uni,both,4,0.5,0.025,0.01,0.01,0.0001,0.0,0.0,0.9,2,1,0.0,[0],0.0,dx,./data/,./fig/,all,99,4.553594867570969e-28,"[[0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ], [0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ], [0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ]]","[ 0.0033979 ,-0.00766735,-0.00767107]"
50000,100,[0.5],0.075,7,2,uni,both,4,0.5,0.025,0.01,0.01,0.0001,0.0,0.0,0.9,2,1,0.0,[0],0.0,dx,./data/,./fig/,all,99,6.498992786183092e-23,"[[0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ], [0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ], [0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ]]","[ 0.0033979 ,-0.00767107,-0.00767107]"
50000,100,[0.5],0.075,7,1,uni,both,4,0.5,0.025,0.01,0.01,0.0001,0.0,0.0,0.9,2,1,0.0,[0],0.0,dx,./data/,./fig/,all,99,4.715643826562104e-62,"[[0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ], [0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ], [0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ]]","[ 0.0033979 ,-0.00767107,-0.00767107]"
50000,100,[0.5],0.075,7,0,uni,both,4,0.5,0.025,0.01,0.01,0.0001,0.0,0.0,0.9,2,1,0.0,[0],0.0,dx,./data/,./fig/,all,99,4.46224221377299e-46,"[[0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ], [0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ], [0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ]]","[ 0.0033979 ,-0.00767107,-0.00767107]"
50000,100,[0.5],0.075,6,2,uni,both,4,0.5,0.025,0.01,0.01,0.0001,0.0,0.0,0.9,2,1,0.0,[0],0.0,dx,./data/,./fig/,all,99,3.4199656295979166e-46,"[[0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ], [0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ], [0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ]]","[ 0.0033979 ,-0.00767107,-0.00767107]"
50000,100,[0.5],0.075,8,0,uni,both,4,0.5,0.025,0.01,0.01,0.0001,0.0,0.0,0.9,2,1,0.0,[0],0.0,dx,./data/,./fig/,all,77,8.363904897611835,"[[0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ], [0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ], [0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ]]","[ 0.0033979 ,-0.00767107,-0.00767107]"
50000,100,[0.5],0.075,8,2,uni,both,4,0.5,0.025,0.01,0.01,0.0001,0.0,0.0,0.9,2,1,0.0,[0],0.0,dx,./data/,./fig/,all,99,5.36370485171665e-07,"[[0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ], [0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ], [0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ]]","[ 0.0033979 ,-0.00767107,-0.00767107]"
50000,100,[0.5],0.075,9,0,uni,both,4,0.5,0.025,0.01,0.01,0.0001,0.0,0.0,0.9,2,1,0.0,[0],0.0,dx,./data/,./fig/,all,99,0.3051454364241899,"[[0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ], [0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ], [0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ]]","[ 0.0033979 ,-0.00767107,-0.00767107]"
50000,100,[0.5],0.075,8,1,uni,both,4,0.5,0.025,0.01,0.01,0.0001,0.0,0.0,0.9,2,1,0.0,[0],0.0,dx,./data/,./fig/,all,54,36.35925177289044,"[[0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ], [0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ], [0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ]]","[ 0.0033979 ,-0.00767107,-0.00767107]"
50000,100,[0.5],0.1,1,2,uni,both,4,0.5,0.025,0.01,0.01,0.0001,0.0,0.0,0.9,2,1,0.0,[0],0.0,dx,./data/,./fig/,all,99,5.929007293615066e-10,"[[0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ], [0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ], [0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ]]","[0.00076232,0.00076232,0.00076232]"
50000,100,[0.5],0.1,1,0,uni,both,4,0.5,0.025,0.01,0.01,0.0001,0.0,0.0,0.9,2,1,0.0,[0],0.0,dx,./data/,./fig/,all,99,0.1269143174258101,"[[0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ], [0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ], [0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ]]","[0.00076232,0.00076232,0.00076232]"
50000,100,[0.5],0.1,2,0,uni,both,4,0.5,0.025,0.01,0.01,0.0001,0.0,0.0,0.9,2,1,0.0,[0],0.0,dx,./data/,./fig/,all,99,2.0133672735833073e-22,"[[0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ], [0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ], [0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ]]","[0.00076232,0.00076232,0.00076232]"
50000,100,[0.5],0.01,3,1,uni,both,4,0.5,0.025,0.01,0.01,0.0001,0.0,0.0,0.9,2,1,0.0,[0],0.0,dx,./data/,./fig/,all,99,0.0,"[[0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ], [0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ], [0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ]]","[-0.00612104,-0.00612104,-0.00612104]"
50000,100,[0.5],0.075,9,1,uni,both,4,0.5,0.025,0.01,0.01,0.0001,0.0,0.0,0.9,2,1,0.0,[0],0.0,dx,./data/,./fig/,all,99,3.802590727850775e-49,"[[0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ], [0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ], [0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ]]","[ 0.0033979 ,-0.00767107,-0.00767107]"
50000,100,[0.5],0.1,2,1,uni,both,4,0.5,0.025,0.01,0.01,0.0001,0.0,0.0,0.9,2,1,0.0,[0],0.0,dx,./data/,./fig/,all,99,0.03167162410739894,"[[0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ], [0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ], [0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ]]","[0.00076232,0.00076232,0.00076232]"
50000,100,[0.5],0.1,1,1,uni,both,4,0.5,0.025,0.01,0.01,0.0001,0.0,0.0,0.9,2,1,0.0,[0],0.0,dx,./data/,./fig/,all,24,0.21908853194743527,"[[0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ], [0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ], [0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ]]","[0.00076232,0.00076232,0.00076232]"
50000,100,[0.5],0.1,2,2,uni,both,4,0.5,0.025,0.01,0.01,0.0001,0.0,0.0,0.9,2,1,0.0,[0],0.0,dx,./data/,./fig/,all,81,1.2273991833167723,"[[0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ], [0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ], [0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ]]","[0.00076232,0.00076232,0.00076232]"
50000,100,[0.5],0.1,3,0,uni,both,4,0.5,0.025,0.01,0.01,0.0001,0.0,0.0,0.9,2,1,0.0,[0],0.0,dx,./data/,./fig/,all,99,6.175208365426424e-16,"[[0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ], [0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ], [0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ]]","[ 0.00076232,-0.00390741,-0.00827962]"
50000,100,[0.5],0.01,4,1,uni,both,4,0.5,0.025,0.01,0.01,0.0001,0.0,0.0,0.9,2,1,0.0,[0],0.0,dx,./data/,./fig/,all,99,0.0,"[[0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ], [0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ], [0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ]]","[-0.00612104,-0.00612104,-0.00612104]"
50000,100,[0.5],0.075,9,2,uni,both,4,0.5,0.025,0.01,0.01,0.0001,0.0,0.0,0.9,2,1,0.0,[0],0.0,dx,./data/,./fig/,all,97,49.00589384918497,"[[0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ], [0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ], [0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ]]","[ 0.0033979 ,-0.00767107,-0.00767107]"
50000,100,[0.5],0.01,5,0,uni,both,4,0.5,0.025,0.01,0.01,0.0001,0.0,0.0,0.9,2,1,0.0,[0],0.0,dx,./data/,./fig/,all,99,0.0,"[[0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ], [0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ], [0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ]]","[-0.00612104,-0.00612104,-0.00612104]"
50000,100,[0.5],0.01,5,1,uni,both,4,0.5,0.025,0.01,0.01,0.0001,0.0,0.0,0.9,2,1,0.0,[0],0.0,dx,./data/,./fig/,all,99,13.274518024737379,"[[0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ], [0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ], [0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ]]","[-0.00612104,-0.00612104,-0.00612104]"
50000,100,[0.5],0.01,5,2,uni,both,4,0.5,0.025,0.01,0.01,0.0001,0.0,0.0,0.9,2,1,0.0,[0],0.0,dx,./data/,./fig/,all,99,0.0,"[[0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ], [0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ], [0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ]]","[-0.00612104,-0.00612104,-0.00612104]"
50000,100,[0.5],0.01,6,0,uni,both,4,0.5,0.025,0.01,0.01,0.0001,0.0,0.0,0.9,2,1,0.0,[0],0.0,dx,./data/,./fig/,all,99,0.0,"[[0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ], [0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ], [0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ]]","[-0.00612104,-0.00612104,-0.00612104]"
50000,100,[0.5],0.01,6,1,uni,both,4,0.5,0.025,0.01,0.01,0.0001,0.0,0.0,0.9,2,1,0.0,[0],0.0,dx,./data/,./fig/,all,99,0.0,"[[0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ], [0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ], [0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ]]","[-0.00612104,-0.00612104,-0.00612104]"
50000,100,[0.5],0.01,4,2,uni,both,4,0.5,0.025,0.01,0.01,0.0001,0.0,0.0,0.9,2,1,0.0,[0],0.0,dx,./data/,./fig/,all,99,0.0,"[[0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ], [0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ], [0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ]]","[-0.00612104,-0.00612104,-0.00612104]"
50000,100,[0.5],0.075,10,2,uni,both,4,0.5,0.025,0.01,0.01,0.0001,0.0,0.0,0.9,2,1,0.0,[0],0.0,dx,./data/,./fig/,all,99,2.209246472746452e-18,"[[0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ], [0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ], [0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ]]","[ 0.0033979 ,-0.00767107,-0.00767107]"
50000,100,[0.5],0.01,3,2,uni,both,4,0.5,0.025,0.01,0.01,0.0001,0.0,0.0,0.9,2,1,0.0,[0],0.0,dx,./data/,./fig/,all,99,0.0,"[[0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ], [0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ], [0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ]]","[-0.00612104,-0.00612104,-0.00612104]"
50000,100,[0.5],0.075,10,0,uni,both,4,0.5,0.025,0.01,0.01,0.0001,0.0,0.0,0.9,2,1,0.0,[0],0.0,dx,./data/,./fig/,all,99,3.8223903960763545e-54,"[[0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ], [0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ], [0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ]]","[ 0.0033979 ,-0.00767107,-0.00767107]"
50000,100,[0.5],0.01,4,0,uni,both,4,0.5,0.025,0.01,0.01,0.0001,0.0,0.0,0.9,2,1,0.0,[0],0.0,dx,./data/,./fig/,all,99,0.0,"[[0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ], [0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ], [0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ]]","[-0.00612104,-0.00612104,-0.00612104]"
50000,100,[0.5],0.075,10,1,uni,both,4,0.5,0.025,0.01,0.01,0.0001,0.0,0.0,0.9,2,1,0.0,[0],0.0,dx,./data/,./fig/,all,99,7.967546480426178e-06,"[[0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ], [0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ], [0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ]]","[ 0.0033979 ,-0.00767107,-0.00767107]"
50000,100,[0.5],0.1,3,1,uni,both,4,0.5,0.025,0.01,0.01,0.0001,0.0,0.0,0.9,2,1,0.0,[0],0.0,dx,./data/,./fig/,all,99,0.0001983611178428942,"[[0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ], [0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ], [0.25      ,0.24920128,0.24682039,...,0.24682039,0.24920128,0.25      ]]","[ 0.00076232,-0.0048308 ,-0.0084433 ]"
