episodes,tmax,goalcoords,rsz,rmax,seed,pcinit,npc,alpha,sigma,plr,clr,llr,alr,slr,gamma,nact,balpha,paramsindex,noise,datadir,figdir,csvname,trials,dxr
50000,100,[0.5],0.05,8,2,uni,64,1.0,0.05,0.01,0.01,0.0001,0.0001,0.0001,0.9,2,0.0,[0],0.0,./data/,./fig/,results_rmax,"[    0   505  1010  1515  2020  2525  3030  3535  4040  4545  5050  5555
  6060  6565  7070  7575  8080  8585  9090  9595 10101 10606 11111 11616
 12121 12626 13131 13636 14141 14646 15151 15656 16161 16666 17171 17676
 18181 18686 19191 19696 20202 20707 21212 21717 22222 22727 23232 23737
 24242 24747 25252 25757 26262 26767 27272 27777 28282 28787 29292 29797
 30303 30808 31313 31818 32323 32828 33333 33838 34343 34848 35353 35858
 36363 36868 37373 37878 38383 38888 39393 39898 40404 40909 41414 41919
 42424 42929 43434 43939 44444 44949 45454 45959 46464 46969 47474 47979
 48484 48989 49494 50000]","[ 1.32368610e-05  1.94144110e-02  1.32599354e-02  1.27164472e-02
  1.17574105e-02  1.00935333e-02  7.85728950e-03  1.19487331e-02
  1.17954809e-02  1.14985831e-02  8.75671988e-03  3.72256990e-03
  5.02788585e-03  4.86254179e-03  4.98327005e-03  4.93339202e-03
  4.71600766e-03  4.34975689e-03  4.21525116e-03  2.85981145e-03
  3.69439430e-03  2.71967376e-03  3.53503960e-03  3.08044313e-03
  2.79474321e-03  1.43483662e-03  1.61014421e-03  1.61194962e-03
  8.45335082e-04 -1.36905886e-03 -1.44924573e-03 -2.47862833e-03
 -1.50720673e-03 -1.53995506e-03 -1.64872935e-03 -1.38507607e-03
 -1.40158662e-03 -1.54454571e-03 -1.75453378e-03 -1.01571112e-03
 -1.56402943e-03 -1.46794036e-03 -1.44244353e-03 -1.59074092e-03
 -1.82488649e-03 -1.83855899e-03 -1.75495098e-03 -1.69652256e-03
 -1.72990113e-03 -2.19868846e-03 -2.07620708e-03 -2.25881872e-03
 -2.42611537e-03 -2.20028584e-03 -2.45167513e-03 -2.80071325e-03
 -2.72643478e-03 -3.20683386e-03 -3.31245399e-03 -3.19922150e-03
 -4.20300472e-03 -3.80962308e-03 -5.86596464e-03 -3.60848555e-03
 -3.88366851e-03 -4.19237372e-03 -4.02363044e-03 -4.15390825e-03
 -4.07329845e-03 -3.97086168e-03 -4.22699496e-03 -4.32831311e-03
 -3.83345298e-03 -3.93540362e-03 -3.91940600e-03 -3.91345218e-03
 -3.81323978e-03 -3.81704495e-03 -4.15346533e-03 -4.08102439e-03
 -3.99051722e-03 -4.70231823e-03 -4.52163818e-03 -4.53457611e-03
 -4.62339988e-03 -4.62512061e-03 -4.59552518e-03 -4.58066895e-03
 -4.92998448e-03 -5.08636587e-03 -4.92635830e-03 -4.84773285e-03
 -5.12272276e-03 -5.05981094e-03 -5.01625053e-03 -5.35213677e-03
 -5.13509082e-03 -5.12276663e-03 -5.49440365e-03 -5.78370764e-03]"
50000,100,[0.5],0.05,8,3,uni,64,1.0,0.05,0.01,0.01,0.0001,0.0001,0.0001,0.9,2,0.0,[0],0.0,./data/,./fig/,results_rmax,"[    0   505  1010  1515  2020  2525  3030  3535  4040  4545  5050  5555
  6060  6565  7070  7575  8080  8585  9090  9595 10101 10606 11111 11616
 12121 12626 13131 13636 14141 14646 15151 15656 16161 16666 17171 17676
 18181 18686 19191 19696 20202 20707 21212 21717 22222 22727 23232 23737
 24242 24747 25252 25757 26262 26767 27272 27777 28282 28787 29292 29797
 30303 30808 31313 31818 32323 32828 33333 33838 34343 34848 35353 35858
 36363 36868 37373 37878 38383 38888 39393 39898 40404 40909 41414 41919
 42424 42929 43434 43939 44444 44949 45454 45959 46464 46969 47474 47979
 48484 48989 49494 50000]","[ 1.32368610e-05  1.88955642e-02  1.47249056e-02  6.84855098e-03
  1.04737244e-02  1.02500537e-02  9.64816609e-03  8.78982108e-03
  9.88699727e-03  9.63438233e-03  7.93638577e-03  8.60105572e-03
  8.08995104e-03  7.57308777e-03  7.17608124e-03  6.60060640e-03
  5.63244007e-03  2.68392524e-03 -9.87191823e-04  2.52897428e-03
  2.30554340e-03  2.14769715e-03  2.68521251e-03  2.04930611e-03
  1.93042645e-03  2.04191080e-03  1.13254066e-03 -4.80458380e-04
  6.88722077e-04  1.03384308e-03  9.27481340e-04  8.01829955e-04
  7.41936539e-04  1.25613096e-03  1.60182477e-03  1.13708505e-03
  1.50693967e-03  1.57791156e-03  1.22316215e-03  1.11850444e-03
  5.83385954e-04  3.43402933e-04  5.91411326e-04  5.81540498e-04
  5.87704028e-04  5.93175451e-04  4.88982899e-04  3.44424110e-04
  2.79388018e-04  7.84272073e-05  7.03152642e-05 -8.14891027e-05
 -2.58070239e-04  2.60061984e-07 -3.26382257e-04 -2.61929997e-04
 -1.66412957e-04 -5.92365276e-04 -3.83394707e-04  1.57578174e-04
  2.42484136e-04  3.92493206e-04  3.62736949e-05 -2.52174427e-04
 -5.84547098e-04 -1.14184273e-03 -1.06941797e-03 -1.43911311e-03
 -1.70203253e-03 -1.78068022e-03 -2.03062558e-03 -1.53181641e-03
 -1.41549423e-03 -1.47174894e-03 -1.38439332e-03 -1.81386102e-03
 -2.19815748e-03 -3.68501062e-03 -1.99003242e-03 -1.91974765e-03
 -1.86004251e-03 -2.13031623e-03 -2.11799632e-03 -2.58562138e-03
 -1.62549834e-03 -1.93621058e-03 -1.91993042e-03 -2.05174281e-03
 -2.47019239e-03 -2.16099230e-03 -2.65716233e-03 -3.29669568e-03
 -3.27459364e-03 -2.96811841e-03 -3.10970970e-03 -2.93536075e-03
 -2.68277316e-03 -2.85870866e-03 -2.84143703e-03 -2.48204428e-03]"
50000,100,[0.5],0.05,8,7,uni,64,1.0,0.05,0.01,0.01,0.0001,0.0001,0.0001,0.9,2,0.0,[0],0.0,./data/,./fig/,results_rmax,"[    0   505  1010  1515  2020  2525  3030  3535  4040  4545  5050  5555
  6060  6565  7070  7575  8080  8585  9090  9595 10101 10606 11111 11616
 12121 12626 13131 13636 14141 14646 15151 15656 16161 16666 17171 17676
 18181 18686 19191 19696 20202 20707 21212 21717 22222 22727 23232 23737
 24242 24747 25252 25757 26262 26767 27272 27777 28282 28787 29292 29797
 30303 30808 31313 31818 32323 32828 33333 33838 34343 34848 35353 35858
 36363 36868 37373 37878 38383 38888 39393 39898 40404 40909 41414 41919
 42424 42929 43434 43939 44444 44949 45454 45959 46464 46969 47474 47979
 48484 48989 49494 50000]","[1.32368610e-05 1.98013980e-02 1.45715361e-02 1.43133920e-02
 1.06969541e-02 1.03820399e-02 1.11562752e-02 1.04198167e-02
 1.26482825e-02 1.29179623e-02 1.23418188e-02 9.54248119e-03
 7.36396341e-03 8.69360461e-03 4.66130992e-03 5.99273282e-03
 1.35860813e-02 1.53452135e-02 1.53722827e-02 1.52350919e-02
 1.56824695e-02 1.56108259e-02 1.47194991e-02 1.50076014e-02
 1.51583140e-02 1.31232199e-02 1.45951532e-02 1.47547871e-02
 1.41817885e-02 1.39751303e-02 1.39820398e-02 1.33336741e-02
 1.33030872e-02 1.33419142e-02 1.21939701e-02 1.32137578e-02
 1.28238651e-02 1.26037836e-02 1.27342178e-02 1.26389007e-02
 1.22654269e-02 1.20971908e-02 1.14532559e-02 1.15286256e-02
 1.03000922e-02 1.14851624e-02 1.12725567e-02 1.09712818e-02
 1.04836837e-02 1.02776052e-02 1.00183263e-02 9.53268153e-03
 8.11353006e-03 7.43826463e-03 7.52958201e-03 7.56369729e-03
 7.52311603e-03 7.14618022e-03 6.89497677e-03 7.16528648e-03
 7.06818268e-03 6.75830904e-03 7.00933091e-03 6.97624536e-03
 6.87455075e-03 6.41163095e-03 6.70754779e-03 6.31538712e-03
 6.52319204e-03 6.34125125e-03 6.69037351e-03 6.44634312e-03
 6.23880578e-03 5.96421189e-03 6.31846663e-03 6.21797450e-03
 6.01753966e-03 5.74433977e-03 5.70432285e-03 5.51553838e-03
 5.20950437e-03 5.30493027e-03 5.64258532e-03 5.44600198e-03
 5.49917252e-03 5.37473967e-03 5.34735213e-03 5.16720752e-03
 4.88426339e-03 5.07105256e-03 4.44541757e-03 4.80192300e-03
 4.71586098e-03 4.53169190e-03 4.52416371e-03 4.37855883e-03
 4.33626338e-03 4.32231683e-03 4.25341128e-03 4.59007545e-03]"
50000,100,[0.5],0.05,8,9,uni,64,1.0,0.05,0.01,0.01,0.0001,0.0001,0.0001,0.9,2,0.0,[0],0.0,./data/,./fig/,results_rmax,"[    0   505  1010  1515  2020  2525  3030  3535  4040  4545  5050  5555
  6060  6565  7070  7575  8080  8585  9090  9595 10101 10606 11111 11616
 12121 12626 13131 13636 14141 14646 15151 15656 16161 16666 17171 17676
 18181 18686 19191 19696 20202 20707 21212 21717 22222 22727 23232 23737
 24242 24747 25252 25757 26262 26767 27272 27777 28282 28787 29292 29797
 30303 30808 31313 31818 32323 32828 33333 33838 34343 34848 35353 35858
 36363 36868 37373 37878 38383 38888 39393 39898 40404 40909 41414 41919
 42424 42929 43434 43939 44444 44949 45454 45959 46464 46969 47474 47979
 48484 48989 49494 50000]","[1.32368610e-05 1.60629981e-02 1.38744814e-02 7.51149164e-03
 7.28409468e-03 1.18225217e-02 7.78197811e-03 1.02584191e-02
 9.96051080e-03 9.71305079e-03 1.10866090e-02 1.01176373e-02
 8.15538825e-03 8.47525861e-03 9.60177439e-03 9.38472459e-03
 9.09336481e-03 8.90456682e-03 8.42489296e-03 8.31638945e-03
 8.31836494e-03 8.67668580e-03 6.64503391e-03 8.22912629e-03
 8.12002929e-03 8.96770484e-03 7.47486996e-03 7.22971373e-03
 5.19437932e-03 6.92811617e-03 7.01656257e-03 7.17266114e-03
 7.05987469e-03 6.80781005e-03 5.90423333e-03 6.48310869e-03
 6.80020642e-03 5.38970078e-03 6.59464368e-03 3.45557350e-03
 1.33152921e-02 1.30450470e-02 1.12667253e-02 1.14099996e-02
 1.07902646e-02 1.05268622e-02 1.02740391e-02 1.02050480e-02
 5.20019652e-03 1.03603733e-02 1.07521108e-02 1.09395397e-02
 1.07716209e-02 1.10296359e-02 1.10832213e-02 1.09890443e-02
 9.38310719e-03 1.08112281e-02 1.06553318e-02 1.04691266e-02
 1.02885340e-02 9.14382700e-03 8.91588475e-03 9.75865445e-03
 9.06069954e-03 7.18531461e-03 8.89208843e-03 8.70727031e-03
 8.92934612e-03 8.83720509e-03 8.50145050e-03 8.91340850e-03
 8.65712946e-03 7.01380219e-03 7.92892126e-03 7.46400946e-03
 7.42601488e-03 7.48147983e-03 7.59520513e-03 7.70688024e-03
 7.75106450e-03 7.73158620e-03 7.61222727e-03 7.40167952e-03
 7.48959966e-03 7.54521445e-03 7.18468504e-03 6.79114503e-03
 6.74877077e-03 6.75736548e-03 6.79877443e-03 6.95281892e-03
 6.21016757e-03 5.96823434e-03 6.11494000e-03 6.20777237e-03
 5.76655406e-03 5.78434174e-03 5.85165215e-03 5.97034872e-03]"
50000,100,[0.5],0.05,8,4,uni,64,1.0,0.05,0.01,0.01,0.0001,0.0001,0.0001,0.9,2,0.0,[0],0.0,./data/,./fig/,results_rmax,"[    0   505  1010  1515  2020  2525  3030  3535  4040  4545  5050  5555
  6060  6565  7070  7575  8080  8585  9090  9595 10101 10606 11111 11616
 12121 12626 13131 13636 14141 14646 15151 15656 16161 16666 17171 17676
 18181 18686 19191 19696 20202 20707 21212 21717 22222 22727 23232 23737
 24242 24747 25252 25757 26262 26767 27272 27777 28282 28787 29292 29797
 30303 30808 31313 31818 32323 32828 33333 33838 34343 34848 35353 35858
 36363 36868 37373 37878 38383 38888 39393 39898 40404 40909 41414 41919
 42424 42929 43434 43939 44444 44949 45454 45959 46464 46969 47474 47979
 48484 48989 49494 50000]","[1.32368610e-05 2.30150351e-02 1.65509716e-02 9.17182480e-03
 1.13746289e-02 1.69091653e-02 1.44899525e-02 1.30706399e-02
 1.24094418e-02 8.88739963e-03 9.21506829e-03 8.91785609e-03
 8.93976442e-03 8.87449721e-03 9.19870585e-03 9.23605811e-03
 9.40597036e-03 9.42719442e-03 9.14719051e-03 8.92398674e-03
 8.13561195e-03 9.25005902e-03 7.92946452e-03 7.31485430e-03
 5.76078655e-03 5.69696890e-03 5.27453545e-03 4.24622555e-03
 4.85221308e-03 4.95667325e-03 5.03752729e-03 5.03089971e-03
 4.80758738e-03 4.91162578e-03 4.75945367e-03 4.59439081e-03
 4.94013539e-03 4.90714558e-03 4.96968357e-03 4.56279215e-03
 5.04022586e-03 4.37274331e-03 4.46760311e-03 4.40657043e-03
 4.12832396e-03 3.65265100e-03 3.87755124e-03 3.92997567e-03
 4.17464346e-03 3.73957962e-03 3.71417112e-03 3.35163919e-03
 2.20676264e-03 3.29557549e-03 3.43969378e-03 3.34213060e-03
 2.72329837e-03 2.77271983e-03 2.99341727e-03 3.11883326e-03
 3.12228989e-03 2.78683554e-03 2.91686148e-03 2.15527965e-03
 2.60058395e-03 2.14992347e-03 2.18323076e-03 2.34545089e-03
 2.47781031e-03 2.56761211e-03 2.18359154e-03 2.65787383e-03
 2.48441274e-03 1.96501503e-03 1.99327826e-03 2.10047743e-03
 2.05319670e-03 1.74998078e-03 1.96050573e-03 2.26432036e-03
 2.22746309e-03 1.67824430e-03 1.77641067e-03 1.43169141e-03
 1.50630228e-03 1.59567901e-03 1.66648810e-03 1.71824701e-03
 1.83576315e-03 1.80117281e-03 1.81458832e-03 1.80287218e-03
 1.61013355e-03 1.70356312e-03 1.26728104e-03 1.41158296e-03
 1.54722945e-03 1.60339952e-03 1.63596548e-03 1.66045240e-03]"
50000,100,[0.5],0.05,8,6,uni,64,1.0,0.05,0.01,0.01,0.0001,0.0001,0.0001,0.9,2,0.0,[0],0.0,./data/,./fig/,results_rmax,"[    0   505  1010  1515  2020  2525  3030  3535  4040  4545  5050  5555
  6060  6565  7070  7575  8080  8585  9090  9595 10101 10606 11111 11616
 12121 12626 13131 13636 14141 14646 15151 15656 16161 16666 17171 17676
 18181 18686 19191 19696 20202 20707 21212 21717 22222 22727 23232 23737
 24242 24747 25252 25757 26262 26767 27272 27777 28282 28787 29292 29797
 30303 30808 31313 31818 32323 32828 33333 33838 34343 34848 35353 35858
 36363 36868 37373 37878 38383 38888 39393 39898 40404 40909 41414 41919
 42424 42929 43434 43939 44444 44949 45454 45959 46464 46969 47474 47979
 48484 48989 49494 50000]","[ 1.32368610e-05  1.93297034e-02  1.49413972e-02  1.01822034e-02
  6.89209151e-03  6.71321594e-03  5.24832496e-03  3.27458071e-04
  1.06255669e-03 -1.19436082e-04  7.00696801e-04  2.50654268e-03
  1.21418745e-03 -1.57158797e-03 -1.98992451e-03 -1.00084677e-03
 -6.41776980e-04 -5.25889923e-04 -8.98590521e-05  1.25237088e-05
  1.95572679e-04 -1.27913462e-03 -3.03303531e-03 -2.17348549e-03
 -2.07923328e-03 -2.54577288e-03 -2.68315761e-03 -3.68969144e-03
 -3.21149944e-03 -3.76907159e-03 -4.15959007e-03 -3.94587227e-03
 -4.49003013e-03 -4.94257578e-03 -4.79614972e-03 -5.10378400e-03
 -4.70867980e-03 -4.55818780e-03 -4.39195720e-03 -4.35269865e-03
 -4.83043241e-03 -5.19590896e-03 -4.99283897e-03 -5.29344262e-03
 -5.13245412e-03 -4.70522415e-03 -6.39308835e-03 -5.84634332e-03
 -6.03641636e-03 -5.88227516e-03 -5.73738056e-03 -6.24959307e-03
 -8.32140226e-03 -6.45406614e-03 -7.78800984e-03 -7.23353599e-03
 -6.82197264e-03 -6.61184245e-03 -6.56375576e-03 -6.43850338e-03
 -6.83869726e-03 -6.76759297e-03 -6.92997991e-03 -6.93138097e-03
 -7.13137848e-03 -7.01699804e-03 -7.11262265e-03 -7.12399323e-03
 -7.57607968e-03 -7.40540798e-03 -7.25601187e-03 -7.15710756e-03
 -7.60535872e-03 -8.08599687e-03 -7.84048725e-03 -7.56914063e-03
 -7.86286424e-03 -7.79262211e-03 -8.20250420e-03 -8.04659020e-03
 -7.96491488e-03 -7.77730612e-03 -7.56476139e-03 -7.56225663e-03
 -7.51068897e-03 -7.48785858e-03 -7.82929349e-03 -7.84686649e-03
 -7.59166415e-03 -7.47613511e-03 -7.26269015e-03 -7.94431297e-03
 -8.06498444e-03 -8.62445674e-03 -8.43670655e-03 -8.82402746e-03
 -8.71013311e-03 -8.65936503e-03 -8.63203375e-03 -8.53896774e-03]"
50000,100,[0.5],0.05,8,5,uni,64,1.0,0.05,0.01,0.01,0.0001,0.0001,0.0001,0.9,2,0.0,[0],0.0,./data/,./fig/,results_rmax,"[    0   505  1010  1515  2020  2525  3030  3535  4040  4545  5050  5555
  6060  6565  7070  7575  8080  8585  9090  9595 10101 10606 11111 11616
 12121 12626 13131 13636 14141 14646 15151 15656 16161 16666 17171 17676
 18181 18686 19191 19696 20202 20707 21212 21717 22222 22727 23232 23737
 24242 24747 25252 25757 26262 26767 27272 27777 28282 28787 29292 29797
 30303 30808 31313 31818 32323 32828 33333 33838 34343 34848 35353 35858
 36363 36868 37373 37878 38383 38888 39393 39898 40404 40909 41414 41919
 42424 42929 43434 43939 44444 44949 45454 45959 46464 46969 47474 47979
 48484 48989 49494 50000]","[1.32368610e-05 1.86869126e-02 1.57225309e-02 1.45302811e-02
 1.58651511e-02 1.17782403e-02 1.16055132e-02 8.52061581e-03
 9.69122690e-03 1.04976268e-02 9.27975494e-03 9.86483705e-03
 1.03608339e-02 5.46689830e-03 1.48282494e-02 1.56971535e-02
 1.57200609e-02 1.56553790e-02 1.62716867e-02 1.56837419e-02
 1.51984811e-02 1.52674586e-02 1.50097510e-02 1.50359788e-02
 1.46635257e-02 1.48352248e-02 1.42334725e-02 1.48784918e-02
 1.41799938e-02 1.42022858e-02 1.43847410e-02 1.38199835e-02
 1.38277998e-02 1.35732314e-02 1.33272280e-02 1.30440593e-02
 1.30800415e-02 1.34075664e-02 1.29208161e-02 1.16531259e-02
 1.25467823e-02 1.25485118e-02 1.26414121e-02 1.22784959e-02
 1.21692153e-02 1.19966677e-02 1.21211983e-02 1.20797775e-02
 1.21433755e-02 1.17734921e-02 1.00104827e-02 1.09392628e-02
 1.09419987e-02 1.07367243e-02 1.06555281e-02 9.98203317e-03
 9.32897962e-03 9.60184403e-03 9.21568488e-03 9.16915314e-03
 8.85428834e-03 7.75917647e-03 5.50537922e-03 5.30759673e-03
 4.68185130e-03 7.72951476e-03 4.89170671e-03 4.74675927e-03
 4.78820094e-03 4.77789869e-03 4.49579282e-03 4.61569451e-03
 4.70367655e-03 4.60004265e-03 4.51368100e-03 4.38783730e-03
 3.94108517e-03 4.22679473e-03 4.28097828e-03 4.38601408e-03
 4.15137147e-03 3.98157849e-03 4.10258133e-03 3.94095822e-03
 3.89788866e-03 3.92527146e-03 3.85832457e-03 3.86755928e-03
 3.79842607e-03 3.73855962e-03 3.65762145e-03 3.42000030e-03
 3.52908052e-03 3.59373205e-03 3.44385769e-03 1.60782533e-03
 2.95814301e-03 3.19595451e-03 3.20272233e-03 3.27009630e-03]"
50000,100,[0.5],0.05,8,8,uni,64,1.0,0.05,0.01,0.01,0.0001,0.0001,0.0001,0.9,2,0.0,[0],0.0,./data/,./fig/,results_rmax,"[    0   505  1010  1515  2020  2525  3030  3535  4040  4545  5050  5555
  6060  6565  7070  7575  8080  8585  9090  9595 10101 10606 11111 11616
 12121 12626 13131 13636 14141 14646 15151 15656 16161 16666 17171 17676
 18181 18686 19191 19696 20202 20707 21212 21717 22222 22727 23232 23737
 24242 24747 25252 25757 26262 26767 27272 27777 28282 28787 29292 29797
 30303 30808 31313 31818 32323 32828 33333 33838 34343 34848 35353 35858
 36363 36868 37373 37878 38383 38888 39393 39898 40404 40909 41414 41919
 42424 42929 43434 43939 44444 44949 45454 45959 46464 46969 47474 47979
 48484 48989 49494 50000]","[1.32368610e-05 1.94352237e-02 1.47522304e-02 1.13637777e-02
 1.06156850e-02 8.71228641e-03 1.19831233e-02 7.97814245e-03
 1.00922033e-02 9.14800578e-03 9.65998212e-03 9.30511053e-03
 6.54919890e-03 1.42012969e-02 1.56090674e-02 1.55380535e-02
 1.57071872e-02 1.56644365e-02 1.57301089e-02 1.54482749e-02
 1.52549945e-02 1.48694519e-02 1.45656063e-02 1.42122345e-02
 1.41550895e-02 1.41581383e-02 1.41160044e-02 1.35660725e-02
 1.32547204e-02 1.31009936e-02 1.28210263e-02 1.24898453e-02
 1.21805574e-02 1.23698403e-02 1.20671058e-02 1.17933129e-02
 1.17220554e-02 1.17457033e-02 1.11797598e-02 1.08768302e-02
 1.13487436e-02 1.14295060e-02 1.06846568e-02 9.86435858e-03
 9.16760204e-03 7.07610286e-03 6.90714281e-03 7.00390688e-03
 5.60556964e-03 6.81897379e-03 6.87808627e-03 6.41407900e-03
 6.59156517e-03 6.17107345e-03 5.88554372e-03 6.01266368e-03
 5.60027369e-03 5.84872988e-03 5.76927158e-03 5.29597141e-03
 5.48839622e-03 5.74830806e-03 5.41737081e-03 5.01416678e-03
 4.65940654e-03 3.45244795e-03 5.17597956e-03 4.76068919e-03
 4.04752862e-03 4.19533720e-03 4.05564476e-03 3.94589859e-03
 3.59752272e-03 3.47537848e-03 3.41826476e-03 3.80444929e-03
 4.57527724e-03 4.74866590e-03 4.96969502e-03 4.76783773e-03
 5.00530642e-03 4.72131068e-03 4.43917191e-03 4.61266238e-03
 4.59352157e-03 3.77874174e-03 4.26643048e-03 3.07379551e-03
 3.10232777e-03 4.44673362e-03 5.09074693e-03 4.93163005e-03
 3.72637506e-03 3.07597360e-03 3.53780520e-03 3.83505377e-03
 2.89180195e-03 3.37647492e-03 3.14078895e-03 3.36356195e-03]"
50000,100,[0.5],0.05,9,1,uni,64,1.0,0.05,0.01,0.01,0.0001,0.0001,0.0001,0.9,2,0.0,[0],0.0,./data/,./fig/,results_rmax,"[    0   505  1010  1515  2020  2525  3030  3535  4040  4545  5050  5555
  6060  6565  7070  7575  8080  8585  9090  9595 10101 10606 11111 11616
 12121 12626 13131 13636 14141 14646 15151 15656 16161 16666 17171 17676
 18181 18686 19191 19696 20202 20707 21212 21717 22222 22727 23232 23737
 24242 24747 25252 25757 26262 26767 27272 27777 28282 28787 29292 29797
 30303 30808 31313 31818 32323 32828 33333 33838 34343 34848 35353 35858
 36363 36868 37373 37878 38383 38888 39393 39898 40404 40909 41414 41919
 42424 42929 43434 43939 44444 44949 45454 45959 46464 46969 47474 47979
 48484 48989 49494 50000]","[ 1.32368610e-05  1.88507761e-02  1.55390931e-02  1.49397242e-02
  1.43972543e-02  1.40873289e-02  1.35845185e-02  1.30467677e-02
  1.25047863e-02  1.32202431e-02  1.30574640e-02  1.37799236e-02
  1.29869086e-02  1.33425299e-02  1.30224378e-02  1.28783664e-02
  1.32846564e-02  1.35032253e-02  1.45126213e-02  1.48830835e-02
  1.57484194e-02  1.57065801e-02  1.52470829e-02  1.63113554e-02
  1.67075762e-02  1.72021267e-02  1.69817406e-02  1.76724184e-02
  1.68509123e-02  1.64856289e-02  1.73743938e-02  1.76709992e-02
  1.83350376e-02  1.86490563e-02  1.87563197e-02  1.83264055e-02
  1.84798174e-02  1.90383451e-02  2.05664940e-02  1.99625118e-02
  1.93499718e-02  1.95772315e-02  1.92136097e-02  1.60197814e-02
  1.87813113e-02  1.55840724e-02  1.84460382e-02  1.65186468e-02
  1.56073263e-02  1.65528296e-02  1.67068749e-02  1.49855976e-02
  1.23883149e-02  1.08145292e-02  7.68286913e-03  6.48617813e-03
  6.17786612e-03  5.26298613e-03  4.68455472e-03  4.01442671e-03
  6.66129831e-03  5.89202237e-03  4.65845770e-03 -1.33643252e-02
  2.48757482e-03  2.93952888e-03  2.47564017e-03  2.50786552e-03
  4.80848754e-03  2.60505382e-03  1.88435557e-03 -5.59040861e-03
 -4.82325724e-03 -9.38503530e-03 -1.31025427e-02 -1.66469162e-02
 -1.96368888e-02 -1.93010239e-02 -7.74997019e-03 -6.39623821e-03
 -5.22673965e-03 -3.88819296e-03 -4.41899545e-03 -8.15384135e-03
 -8.25604820e-03 -8.57468558e-03 -4.75157739e-03 -4.58258915e-03
 -6.02098714e-03  3.09559106e-03  1.82533854e-03  4.20295159e-04
  1.07293058e-03 -8.53614841e-05  1.56118803e-03  2.41011609e-04
 -4.10020437e-04 -6.28103294e-04 -1.65930529e-03 -2.54813629e-03]"
50000,100,[0.5],0.05,9,0,uni,64,1.0,0.05,0.01,0.01,0.0001,0.0001,0.0001,0.9,2,0.0,[0],0.0,./data/,./fig/,results_rmax,"[    0   505  1010  1515  2020  2525  3030  3535  4040  4545  5050  5555
  6060  6565  7070  7575  8080  8585  9090  9595 10101 10606 11111 11616
 12121 12626 13131 13636 14141 14646 15151 15656 16161 16666 17171 17676
 18181 18686 19191 19696 20202 20707 21212 21717 22222 22727 23232 23737
 24242 24747 25252 25757 26262 26767 27272 27777 28282 28787 29292 29797
 30303 30808 31313 31818 32323 32828 33333 33838 34343 34848 35353 35858
 36363 36868 37373 37878 38383 38888 39393 39898 40404 40909 41414 41919
 42424 42929 43434 43939 44444 44949 45454 45959 46464 46969 47474 47979
 48484 48989 49494 50000]","[ 1.32368610e-05  1.99834467e-02  1.59111922e-02  1.58255932e-02
  1.49832589e-02  1.47968566e-02  1.45794238e-02  1.37062497e-02
  1.43802909e-02  1.41585737e-02  1.40121893e-02  1.37588676e-02
  1.41147639e-02  1.34817316e-02  1.34478433e-02  1.40543606e-02
  1.40324979e-02  1.54988953e-02  1.42942311e-02  1.53666222e-02
  1.46450050e-02  1.46896586e-02  1.42671382e-02  1.57472692e-02
  1.42297398e-02  1.46841064e-02  1.47323723e-02  1.51788342e-02
  1.53953666e-02  1.53194269e-02  1.52321150e-02  1.61747113e-02
  1.59581161e-02  1.83583309e-02  1.72304054e-02  1.72776078e-02
  1.57845850e-02  1.81408819e-02  1.74828488e-02  1.71379924e-02
  1.73459001e-02  1.77450671e-02  1.77959297e-02  1.78442320e-02
  1.77567224e-02  1.83235610e-02  1.83732922e-02  1.88199879e-02
  1.89729130e-02  1.87334855e-02  1.94585687e-02  1.62454206e-02
  1.43540377e-02  1.55315099e-02  1.03734691e-02  1.10415793e-02
  9.03940099e-03  1.04908996e-02  8.11296070e-03  9.63479257e-03
  1.59468561e-02  1.92052561e-02  1.57618098e-02  1.71747865e-02
  1.60750646e-02  1.34214509e-02  1.07283299e-02 -4.98256222e-04
 -2.03220620e-03 -2.07487268e-03 -1.25023603e-03 -7.05353342e-04
 -4.02160365e-04 -1.69508150e-03 -2.17960829e-03 -2.77526872e-03
 -1.97329598e-03 -5.53089884e-04 -2.75484484e-03 -4.01550889e-03
  2.78755428e-03  2.38992505e-03  8.45080651e-04  1.26356224e-03
 -3.35612031e-03 -5.94798859e-03 -1.12949920e-03 -1.84363508e-03
  6.36206406e-04 -7.07417544e-04  8.07666008e-04 -4.92741383e-04
  4.23262956e-04  3.39324897e-04 -9.35652607e-04  1.14922671e-03
 -8.05311121e-04 -4.09622663e-03 -9.04747183e-03 -1.18382712e-02]"
